,Attributed Touch Type,Attributed Touch Time,Install Time,Event Time,Event Name,Event Value,Event Revenue,Event Revenue Currency,Event Revenue Preferred,Event Source,Is Receipt Validated,Partner,Media Source,Channel,Keywords,Campaign,Campaign ID,Adset,Adset ID,Ad,Ad ID,Ad Type,Site ID,Sub Site ID,Sub Param 1,Sub Param 2,Sub Param 3,Sub Param 4,Sub Param 5,Cost Model,Cost Value,Cost Currency,Contributor 1 Partner,Contributor 1 Media Source,Contributor 1 Campaign,Contributor 1 Touch Type,Contributor 1 Touch Time,Contributor 2 Partner,Contributor 2 Media Source,Contributor 2 Campaign,Contributor 2 Touch Type,Contributor 2 Touch Time,Contributor 3 Partner,Contributor 3 Media Source,Contributor 3 Campaign,Contributor 3 Touch Type,Contributor 3 Touch Time,Region,Country Code,State,City,Postal Code,DMA,IP,WIFI,Operator,Carrier,Language,AppsFlyer ID,Advertising ID,IDFA,Android ID,Customer User ID,IMEI,IDFV,Platform,Device Type,OS Version,App Version,SDK Version,App ID,App Name,Bundle ID,Is Retargeting,Retargeting Conversion Type,Attribution Lookback,Reengagement Window,Is Primary Attribution,User Agent,HTTP Referrer,Original URL,Install App Store,Match Type,Contributor 1 Match Type,Contributor 2 Match Type,Contributor 3 Match Type,Device Category,Google Play Referrer,Google Play Click Time,Google Play Install Begin Time
74,click,2020-12-31 23:18:46,2021-01-04 16:40:39,2021-01-04 17:00:04,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$224.99"",""af_success"":""True"",""af_price"":""$224.99"",""af_content_id"":""subscription_plus_yearly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$224.99,USD,224.99,SDK,,,googleadwords_int,UAC_Display,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,,US,CA,Hemet,92544,803,107.77.165.29,False,Cricket Wireless,cricket,English,1609778433613-1943284864491081128,fed7c04a-e959-4860-b826-34640e11a03e,,,,,,android,lge-LM-Q720,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Coloring-Book & Stress-Relief Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; LM-Q720 Build/QKQ1.200308.002),,,,srn,,,,phone,,,
75,click,2021-01-01 02:01:36,2021-01-04 16:30:03,2021-01-04 16:32:39,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$224.99"",""af_content_id"":""subscription_plus_yearly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,TX,San Benito,78586,636,70.117.244.124,False,MetroPCS,Metro by T-Mobile,English,1609777802017-6323423108815146083,882fe857-9b0d-4d21-b923-d12bc7ad3e2f,,,,,,android,samsung-SM-G988U,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Coloring-Book & Stress-Relief Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-G988U Build/QP1A.190711.020),,,,srn,,,,phone,,,
76,click,2021-01-01 02:01:36,2021-01-04 16:30:03,2021-01-04 16:32:35,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,TX,San Benito,78586,636,70.117.244.124,False,MetroPCS,Metro by T-Mobile,English,1609777802017-6323423108815146083,882fe857-9b0d-4d21-b923-d12bc7ad3e2f,,,,,,android,samsung-SM-G988U,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Coloring-Book & Stress-Relief Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-G988U Build/QP1A.190711.020),,,,srn,,,,phone,,,
77,click,2021-01-04 13:50:39,2021-01-04 14:11:47,2021-01-04 14:18:45,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,VA,Cape Charles,23310,544,174.251.135.163,False,,CDMA,English,1609769504384-49365419629766128,6c4de042-7e83-4b0d-87b1-adfc38e70dbc,,,,,,android,lge-LGL722DL,9,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Coloring-Book & Stress-Relief Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 9; LGL722DL Build/PKQ1.190302.001),,,,srn,,,,phone,,,
78,click,2021-01-04 11:16:34,2021-01-04 12:42:19,2021-01-04 12:49:38,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,Instagram,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,AZ,Phoenix,85037,753,172.58.27.202,False,T-Mobile - US,T-Mobile,English,1609764135419-8982473586086629374,f9550dc3-d995-4b78-8faf-f0170c7077be,,,,,,android,samsung-SM-N975U1,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Coloring-Book & Stress-Relief Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-N975U1 Build/QP1A.190711.020),,,,srn,,,,phone,,,
79,click,2021-01-04 08:26:20,2021-01-04 09:14:18,2021-01-04 09:47:03,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$224.99"",""af_content_id"":""subscription_plus_yearly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,KS,Cherryvale,67335,671,107.242.113.27,False,AT&T,cricket,English,1609751649308-2641095840495479150,8bc2e793-0bb4-47c9-8194-692fe0c49cd0,,,,,,android,Nokia-Nokia C5 Endi,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Coloring-Book & Stress-Relief Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; Nokia - Nokia C5 Endi Build/QP1A.190711.020),,,,srn,,,,phone,,,
80,click,2021-01-03 09:04:47,2021-01-03 21:36:54,2021-01-04 09:11:47,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,CA,Mecca,92254,804,47.155.94.152,False,T-Mobile - US,T-Mobile,English,1609709812770-5987825948989020136,0f942b06-05e5-424a-a99d-a20700a5d73e,,,,,,android,samsung-SM-N975U,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Coloring-Book & Stress-Relief Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-N975U Build/QP1A.190711.020),,,,srn,,,,phone,,,
81,click,2021-01-03 16:48:42,2021-01-04 06:48:48,2021-01-04 06:50:12,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,CT,Shelton,6484,501,174.255.64.13,False,Verizon, ,English,1609742917444-2355948759659510906,0950a85f-2ea7-47e8-8273-3092324469b5,,,,,,android,samsung-SM-S102DL,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-S102DL Build/QP1A.190711.020),,,,srn,,,,phone,,,
82,click,2021-01-02 21:51:58,2021-01-02 22:01:03,2021-01-03 21:46:40,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,OK,Bartlesville,74006,671,159.118.134.234,False,T-Mobile,Metro by T-Mobile,English,1609624865443-2635046669637481487,bef99e8c-98e6-4674-9073-13491faf2457,,,,,,android,TCL-5032W,9,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 9; 5032W Build/PPR1.180610.011),,,,srn,,,,phone,,,
83,click,2021-01-02 21:51:58,2021-01-02 22:01:03,2021-01-03 21:46:18,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,OK,Bartlesville,74006,671,159.118.134.234,False,T-Mobile,Metro by T-Mobile,English,1609624865443-2635046669637481487,bef99e8c-98e6-4674-9073-13491faf2457,,,,,,android,TCL-5032W,9,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 9; 5032W Build/PPR1.180610.011),,,,srn,,,,phone,,,
84,click,2020-12-30 04:03:26,2020-12-30 04:03:51,2021-01-03 20:30:22,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Display,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,,US,TX,Rosharon,77583,618,73.6.6.157,False,Verizon,Verizon,English,1609301028761-8475053656029169270,a41c9d75-ad45-4758-98da-e695b08020b2,,,,,,android,google-Pixel 2,11,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 11; Pixel 2 Build/RP1A.201005.004.A1),,,,srn,,,,phone,,,
85,click,2020-12-30 04:03:26,2020-12-30 04:03:51,2021-01-03 20:30:16,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$224.99"",""af_content_id"":""subscription_plus_yearly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Display,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,,US,TX,Rosharon,77583,618,73.6.6.157,False,Verizon,Verizon,English,1609301028761-8475053656029169270,a41c9d75-ad45-4758-98da-e695b08020b2,,,,,,android,google-Pixel 2,11,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 11; Pixel 2 Build/RP1A.201005.004.A1),,,,srn,,,,phone,,,
86,click,2021-01-03 15:56:10,2021-01-03 15:58:27,2021-01-03 16:00:23,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,LA,Lake Charles,70605,643,74.194.101.37,False,Verizon,Verizon,English,1609689505139-8384108972651004686,4a7a1268-2475-4ec3-b9ab-307545a210ec,,,,,,android,google-Pixel 3a XL,11,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 11; Pixel 3a XL Build/RQ1A.201205.003),,,,srn,,,,phone,,,
87,click,2020-12-30 04:29:23,2020-12-30 04:39:45,2021-01-03 14:28:24,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Display,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,,US,IA,Ankeny,50023,679,173.28.5.123,True,,,English,1609303179145-6112909017691283633,f9abea31-3736-404b-94aa-8dca2106279e,,,,,,android,Lenovo-Lenovo TB-X505F,9,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 9; Lenovo TB-X505F Build/PKQ1.181218.001),,,,srn,,,,tablet,,,
88,click,2020-12-30 04:29:23,2020-12-30 04:39:45,2021-01-03 14:28:24,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,googleadwords_int,UAC_Display,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,,US,IA,Ankeny,50023,679,173.28.5.123,True,,,English,1609303179145-6112909017691283633,f9abea31-3736-404b-94aa-8dca2106279e,,,,,,android,Lenovo-Lenovo TB-X505F,9,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 9; Lenovo TB-X505F Build/PKQ1.181218.001),,,,srn,,,,tablet,,,
89,click,2021-01-03 12:29:42,2021-01-03 13:31:38,2021-01-03 13:40:07,af_purchase,"{""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_success"":""False"",""af_content_type"":""subscription"",""af_currency"":""USD"",""af_revenue"":""0.0""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,TN,Memphis,38127,640,73.5.95.108,True,,HOME,English,1609680677956-405387621445277348,589462a8-ddc9-4243-a9fc-aaac00dc19ef,,,,,,android,lge-LGL157BL,7.0,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 7.0; LGL157BL Build/NRD90U),,,,srn,,,,phone,,,
90,click,2021-01-03 08:51:51,2021-01-03 08:53:41,2021-01-03 08:54:52,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,OH,Reynoldsburg,43068,535,24.29.24.8,True,,,English,1609664016312-5498577769694718732,a91f4be1-e1e3-44c8-8573-eb1d17d250b2,,,,,,android,samsung-SM-T307U,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-T307U Build/QP1A.190711.020),,,,srn,,,,tablet,,,
91,click,2021-01-03 00:48:42,2021-01-03 01:00:25,2021-01-03 01:06:52,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,OH,Lewis Center,43035,535,69.47.171.113,False,Sprint,Sprint,English,1609635623736-879436687760099371,10bd937f-1b91-4b47-b18d-34da75ed647d,,,,,,android,samsung-SM-N975U,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-N975U Build/QP1A.190711.020),,,,srn,,,,phone,,,
92,click,2021-01-03 00:48:42,2021-01-03 01:00:25,2021-01-03 01:06:30,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,OH,Lewis Center,43035,535,69.47.171.113,False,Sprint,Sprint,English,1609635623736-879436687760099371,10bd937f-1b91-4b47-b18d-34da75ed647d,,,,,,android,samsung-SM-N975U,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-N975U Build/QP1A.190711.020),,,,srn,,,,phone,,,
93,click,2021-01-01 09:51:40,2021-01-01 09:52:14,2021-01-01 09:56:18,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$224.99"",""af_content_id"":""subscription_plus_yearly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Instagram,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,AZ,Taylor,85939,753,174.238.148.189,False,Verizon ,Verizon ,English,1609494732101-6268164561037124888,c7179716-1b25-4bdf-8da5-9ce9bcb2d957,,,,,,android,samsung-SM-G986U,11,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Coloring-Book & Stress-Relief Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 11; SM-G986U Build/RP1A.200720.012),,,,srn,,,,phone,,,
94,click,2021-01-01 09:51:40,2021-01-01 09:52:14,2021-01-01 09:56:12,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Instagram,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,AZ,Taylor,85939,753,174.238.148.189,False,Verizon ,Verizon ,English,1609494732101-6268164561037124888,c7179716-1b25-4bdf-8da5-9ce9bcb2d957,,,,,,android,samsung-SM-G986U,11,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Coloring-Book & Stress-Relief Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 11; SM-G986U Build/RP1A.200720.012),,,,srn,,,,phone,,,
95,click,2021-01-01 09:51:40,2021-01-01 09:52:14,2021-01-01 09:55:58,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Instagram,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,AZ,Taylor,85939,753,174.238.148.189,False,Verizon ,Verizon ,English,1609494732101-6268164561037124888,c7179716-1b25-4bdf-8da5-9ce9bcb2d957,,,,,,android,samsung-SM-G986U,11,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Coloring-Book & Stress-Relief Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 11; SM-G986U Build/RP1A.200720.012),,,,srn,,,,phone,,,
96,click,2021-01-01 09:51:40,2021-01-01 09:52:14,2021-01-01 09:55:51,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$224.99"",""af_content_id"":""subscription_plus_yearly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Instagram,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,AZ,Taylor,85939,753,174.238.148.189,False,Verizon ,Verizon ,English,1609494732101-6268164561037124888,c7179716-1b25-4bdf-8da5-9ce9bcb2d957,,,,,,android,samsung-SM-G986U,11,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Coloring-Book & Stress-Relief Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 11; SM-G986U Build/RP1A.200720.012),,,,srn,,,,phone,,,
97,click,2021-01-01 09:51:40,2021-01-01 09:52:14,2021-01-01 09:55:27,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Instagram,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,AZ,Taylor,85939,753,174.238.148.189,False,Verizon ,Verizon ,English,1609494732101-6268164561037124888,c7179716-1b25-4bdf-8da5-9ce9bcb2d957,,,,,,android,samsung-SM-G986U,11,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Coloring-Book & Stress-Relief Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 11; SM-G986U Build/RP1A.200720.012),,,,srn,,,,phone,,,
98,click,2021-01-01 05:06:13,2021-01-01 05:45:42,2021-01-01 08:04:44,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NM,Rio Rancho,87124,790,173.47.52.149,False,Verizon Wireless,Verizon ,English,1609479939868-7191902441448198936,07ec40ee-8273-449e-80b7-42768ed1ac66,,,,,,android,samsung-SM-G965U,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Coloring-Book & Stress-Relief Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-G965U Build/QP1A.190711.020),,,,srn,,,,phone,,,
99,click,2021-01-01 05:06:13,2021-01-01 05:45:42,2021-01-01 07:55:15,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NM,Rio Rancho,87124,790,173.47.52.149,False,Verizon Wireless,Verizon ,English,1609479939868-7191902441448198936,07ec40ee-8273-449e-80b7-42768ed1ac66,,,,,,android,samsung-SM-G965U,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-G965U Build/QP1A.190711.020),,,,srn,,,,phone,,,
